project_code,original_cost_cr,revised_cost_cr,expenditure_cr,cost_overrun_cr,cost_overrun_pct,delay_days,schedule_change_days,expenditure_change_cr_paimana,revision_cost_change_cr,original_cost,revised_cost,cumulative_expenditure,physical_progress_pct,expenditure_change_cr_flash,progress_change_pct,revised_cost_change_cr,previous_expenditure_cr,previous_progress_pct,flash_history_count,future_delay_flag,snapshot_year,snapshot_month_num,original_end_year,original_end_month,revised_end_year,revised_end_month,sector_freq,ministry_freq,state_freq,implementing_agency_freq
618512,907.0,816.12,526.64,-90.88,-10.019845644983462,1646.0,1646.0,0.0,0.0,907.03,816.12,526.64,86.99,0.0,0.9899999999999948,0.0,526.64,86.0,4.0,0,2026.0,3.0,2022.0,2.0,2026.0,8.0,0.3579751424132574,0.3579751424132574,0.0919212843086483,0.186431900569653
618513,2112.0,1435.46,613.7,-676.54,-32.03314393939394,474.0,474.0,1.5600000000000025,0.0,2111.95,1435.46,613.7,49.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,12.0,2025.0,1.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.0919212843086483,0.186431900569653
618513,2112.0,1435.46,615.1,-676.54,-32.03314393939394,474.0,474.0,1.3999999999999773,0.0,2111.95,1435.46,615.1,49.0,1.3999999999999773,0.0,0.0,613.7,49.0,2.0,0,2026.0,1.0,2025.0,1.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.0919212843086483,0.186431900569653
618513,2112.0,1435.46,627.39,-676.54,-32.03314393939394,474.0,474.0,12.289999999999964,0.0,2111.95,1435.46,627.39,45.0,12.289999999999964,-4.0,0.0,615.1,49.0,3.0,0,2026.0,2.0,2025.0,1.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.0919212843086483,0.186431900569653
618513,2112.0,1435.46,627.39,-676.54,-32.03314393939394,474.0,474.0,0.0,0.0,2111.95,1435.46,627.39,48.87,0.0,3.869999999999997,0.0,627.39,45.0,4.0,1,2026.0,3.0,2025.0,1.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.0919212843086483,0.186431900569653
618514,2331.0,317.4,186.26,-2013.6,-86.38352638352637,397.0,397.0,5.45999999999998,0.0,2330.71,317.4,186.26,73.0,5.45999999999998,0.0,0.0,180.8,73.0,3.0,0,2026.0,2.0,2024.0,12.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0919212843086483,0.186431900569653
618514,2331.0,317.4,186.26,-2013.6,-86.38352638352637,532.0,532.0,0.0,0.0,2330.71,317.4,186.26,73.96,0.0,0.9599999999999936,0.0,186.26,73.0,4.0,1,2026.0,3.0,2024.0,12.0,2026.0,5.0,0.3579751424132574,0.3579751424132574,0.0919212843086483,0.186431900569653
618515,1479.0,1237.04,1110.53,-241.96000000000004,-16.359702501690336,252.0,252.0,1.5600000000000025,0.0,1479.3,1237.04,1110.53,95.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,12.0,2025.0,4.0,2025.0,12.0,0.3579751424132574,0.3579751424132574,0.0033661315380631,0.186431900569653
618515,1479.0,1237.04,1135.84,-241.96000000000004,-16.359702501690336,252.0,252.0,25.309999999999945,0.0,1479.3,1237.04,1135.84,97.0,25.309999999999945,2.0,0.0,1110.53,95.0,2.0,0,2026.0,1.0,2025.0,4.0,2025.0,12.0,0.3579751424132574,0.3579751424132574,0.0033661315380631,0.186431900569653
618515,1479.0,1237.04,1136.31,-241.96000000000004,-16.359702501690336,252.0,252.0,0.4700000000000273,0.0,1479.3,1237.04,1136.31,98.0,0.4700000000000273,1.0,0.0,1135.84,97.0,3.0,1,2026.0,2.0,2025.0,4.0,2025.0,12.0,0.3579751424132574,0.3579751424132574,0.0033661315380631,0.186431900569653
618515,1479.0,1237.04,1136.31,-241.96000000000004,-16.359702501690336,357.0,357.0,0.0,0.0,1479.3,1237.04,1136.31,100.0,0.0,2.0,0.0,1136.31,98.0,4.0,1,2026.0,3.0,2025.0,4.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.0033661315380631,0.186431900569653
618516,1389.0,1066.86,989.21,-322.1400000000001,-23.192224622030245,556.0,556.0,1.5600000000000025,0.0,1388.7,1066.86,989.21,75.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,12.0,2025.0,4.0,2026.0,10.0,0.3579751424132574,0.3579751424132574,0.0033661315380631,0.186431900569653
618516,1389.0,1066.86,1021.28,-322.1400000000001,-23.192224622030245,556.0,556.0,32.069999999999936,0.0,1388.7,1066.86,1021.28,77.0,32.069999999999936,2.0,0.0,989.21,75.0,2.0,0,2026.0,1.0,2025.0,4.0,2026.0,10.0,0.3579751424132574,0.3579751424132574,0.0033661315380631,0.186431900569653
618516,1389.0,1066.86,1045.3,-322.1400000000001,-23.192224622030245,556.0,556.0,24.019999999999985,0.0,1388.7,1066.86,1045.3,78.0,24.019999999999985,1.0,0.0,1021.28,77.0,3.0,1,2026.0,2.0,2025.0,4.0,2026.0,10.0,0.3579751424132574,0.3579751424132574,0.0033661315380631,0.186431900569653
618516,1389.0,1066.86,1045.3,-322.1400000000001,-23.192224622030245,586.0,586.0,0.0,0.0,1388.7,1066.86,1045.3,81.1,0.0,3.0999999999999943,0.0,1045.3,78.0,4.0,0,2026.0,3.0,2025.0,4.0,2026.0,11.0,0.3579751424132574,0.3579751424132574,0.0033661315380631,0.186431900569653
618517,1135.0,763.36,698.19,-371.64,-32.74361233480176,397.0,397.0,22.44000000000005,0.0,1135.39,763.36,698.19,80.0,22.44000000000005,3.0,0.0,675.75,77.0,3.0,0,2026.0,2.0,2025.0,9.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0445365095805282,0.186431900569653
618517,1135.0,763.36,698.19,-371.64,-32.74361233480176,435.0,435.0,0.0,0.0,1135.39,763.36,698.19,81.89,0.0,1.8900000000000008,0.0,698.19,80.0,4.0,0,2026.0,3.0,2025.0,9.0,2026.0,11.0,0.3579751424132574,0.3579751424132574,0.0445365095805282,0.186431900569653
618518,1455.0,1805.84,633.86,350.8399999999999,24.11271477663229,1560.0,1560.0,1.5600000000000025,0.0,1454.67,1805.84,633.86,98.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,1,2026.0,2.0,2020.0,7.0,2024.0,10.0,0.3579751424132574,0.3579751424132574,0.0445365095805282,0.186431900569653
618518,1455.0,1805.84,633.86,350.8399999999999,24.11271477663229,2259.0,2259.0,0.0,0.0,1454.67,1805.84,633.86,98.87,0.0,0.8700000000000045,0.0,633.86,98.0,2.0,0,2026.0,3.0,2020.0,7.0,2026.0,9.0,0.3579751424132574,0.3579751424132574,0.0445365095805282,0.186431900569653
618519,1261.0,1218.47,562.31,-42.52999999999997,-3.3727200634417107,397.0,397.0,53.68999999999994,0.0,1260.74,1218.47,562.31,75.0,53.68999999999994,0.0,0.0,508.62,75.0,3.0,0,2026.0,2.0,2025.0,5.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0031071983428275,0.186431900569653
618519,1261.0,1218.47,562.31,-42.52999999999997,-3.3727200634417107,502.0,502.0,0.0,0.0,1260.74,1218.47,562.31,75.76,0.0,0.7600000000000051,0.0,562.31,75.0,4.0,0,2026.0,3.0,2025.0,5.0,2026.0,9.0,0.3579751424132574,0.3579751424132574,0.0031071983428275,0.186431900569653
618520,1439.0,1786.57,788.37,347.56999999999994,24.153578874218205,303.0,303.0,1.5600000000000025,0.0,1438.74,1786.57,788.37,99.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,1,2026.0,2.0,2023.0,4.0,2024.0,2.0,0.3579751424132574,0.3579751424132574,0.0445365095805282,0.186431900569653
618520,1439.0,1786.57,926.25,347.56999999999994,24.153578874218205,1108.0,1108.0,137.88,0.0,1438.74,1786.57,926.25,99.2,137.88,0.2000000000000028,0.0,788.37,99.0,2.0,1,2026.0,3.0,2023.0,4.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.0445365095805282,0.186431900569653
618521,767.0,766.51,426.79,-0.4900000000000091,-0.0638852672750989,1541.0,1541.0,1.5600000000000025,0.0,766.51,766.51,426.79,88.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,12.0,2021.0,2.0,2025.0,4.0,0.3579751424132574,0.3579751424132574,0.0243397203521491,0.186431900569653
618521,767.0,766.51,427.31,-0.4900000000000091,-0.0638852672750989,1541.0,1541.0,0.5199999999999818,0.0,766.51,766.51,427.31,93.0,0.5199999999999818,5.0,0.0,426.79,88.0,2.0,0,2026.0,1.0,2021.0,2.0,2025.0,4.0,0.3579751424132574,0.3579751424132574,0.0243397203521491,0.186431900569653
618521,767.0,766.51,427.32,-0.4900000000000091,-0.0638852672750989,1541.0,1541.0,0.0099999999999909,0.0,766.51,766.51,427.32,93.0,0.0099999999999909,0.0,0.0,427.31,93.0,3.0,1,2026.0,2.0,2021.0,2.0,2025.0,4.0,0.3579751424132574,0.3579751424132574,0.0243397203521491,0.186431900569653
618521,767.0,766.51,427.32,-0.4900000000000091,-0.0638852672750989,1906.0,1906.0,0.0,0.0,766.51,766.51,427.32,93.55,0.0,0.5499999999999972,0.0,427.32,93.0,4.0,1,2026.0,3.0,2021.0,2.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.0243397203521491,0.186431900569653
618522,411.0,411.16,75.77,0.160000000000025,0.0389294403893004,397.0,397.0,1.5600000000000025,0.0,411.16,411.16,75.77,26.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2026.0,2.0,2026.0,10.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0243397203521491,0.186431900569653
618522,411.0,411.16,75.77,0.160000000000025,0.0389294403893004,0.0,0.0,0.0,0.0,411.16,411.16,75.77,28.06,0.0,2.0599999999999987,0.0,75.77,26.0,2.0,1,2026.0,3.0,2026.0,10.0,2026.0,10.0,0.3579751424132574,0.3579751424132574,0.0243397203521491,0.186431900569653
618523,845.0,1394.82,232.06,549.8199999999999,65.06745562130178,397.0,397.0,0.75,0.0,844.67,1394.82,232.06,91.0,0.75,0.0,0.0,231.31,91.0,3.0,0,2026.0,2.0,2021.0,9.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0406525116519937,0.186431900569653
618523,845.0,1394.82,495.58,549.8199999999999,65.06745562130178,1749.0,1749.0,263.52,0.0,844.67,1394.82,495.58,91.32,263.52,0.3199999999999932,0.0,232.06,91.0,4.0,1,2026.0,3.0,2021.0,9.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0406525116519937,0.186431900569653
618524,258.0,192.85,37.1,-65.15,-25.251937984496127,397.0,397.0,1.5600000000000025,0.0,257.98,192.85,37.1,26.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2026.0,2.0,2027.0,3.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0468669083376488,0.186431900569653
618524,258.0,192.85,37.1,-65.15,-25.251937984496127,0.0,0.0,0.0,0.0,257.98,192.85,37.1,31.0,0.0,5.0,0.0,37.1,26.0,2.0,0,2026.0,3.0,2027.0,3.0,2027.0,3.0,0.3579751424132574,0.3579751424132574,0.0468669083376488,0.186431900569653
618525,327.0,223.29,5.34,-103.71,-31.71559633027524,397.0,397.0,0.0,0.0,326.61,223.29,5.34,5.0,0.0,1.0,0.0,5.34,4.0,2.0,0,2026.0,2.0,2027.0,10.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0468669083376488,0.186431900569653
618525,327.0,223.29,5.34,-103.71,-31.71559633027524,0.0,0.0,0.0,0.0,326.61,223.29,5.34,5.58,0.0,0.5800000000000001,0.0,5.34,5.0,3.0,0,2026.0,3.0,2027.0,10.0,2027.0,10.0,0.3579751424132574,0.3579751424132574,0.0468669083376488,0.186431900569653
618526,666.0,665.59,474.59,-0.4099999999999681,-0.0615615615615567,246.0,246.0,1.5600000000000025,0.0,665.59,665.59,474.59,95.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,1,2026.0,2.0,2021.0,7.0,2022.0,4.0,0.3579751424132574,0.3579751424132574,0.0468669083376488,0.186431900569653
618526,666.0,665.59,509.4,-0.4099999999999681,-0.0615615615615567,1735.0,1735.0,34.81,0.0,665.59,665.59,509.4,95.73,34.81,0.730000000000004,0.0,474.59,95.0,2.0,1,2026.0,3.0,2021.0,7.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.0468669083376488,0.186431900569653
618527,1195.0,1757.82,683.18,562.8199999999999,47.09790794979079,397.0,397.0,0.0599999999999454,0.0,1194.57,1757.82,683.18,98.0,0.0599999999999454,0.0,0.0,683.12,98.0,3.0,0,2026.0,2.0,2024.0,1.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0468669083376488,0.186431900569653
618527,1195.0,1757.82,759.42,562.8199999999999,47.09790794979079,847.0,847.0,76.24000000000001,0.0,1194.57,1757.82,759.42,99.92,76.24000000000001,1.9200000000000017,0.0,683.18,98.0,4.0,1,2026.0,3.0,2024.0,1.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.0468669083376488,0.186431900569653
618529,1992.0,1832.66,985.18,-159.33999999999992,-7.998995983935739,1233.0,1233.0,1.5600000000000025,0.0,1991.71,1832.66,985.18,92.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,12.0,2022.0,2.0,2025.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618529,1992.0,1832.66,989.09,-159.33999999999992,-7.998995983935739,1233.0,1233.0,3.910000000000082,0.0,1991.71,1832.66,989.09,93.0,3.910000000000082,1.0,0.0,985.18,92.0,2.0,0,2026.0,1.0,2022.0,2.0,2025.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618529,1992.0,1832.66,994.97,-159.33999999999992,-7.998995983935739,1233.0,1233.0,5.879999999999996,0.0,1991.71,1832.66,994.97,93.0,5.879999999999996,0.0,0.0,989.09,93.0,3.0,1,2026.0,2.0,2022.0,2.0,2025.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618529,1992.0,1832.66,994.97,-159.33999999999992,-7.998995983935739,1598.0,1598.0,0.0,0.0,1991.71,1832.66,994.97,94.12,0.0,1.1200000000000043,0.0,994.97,93.0,4.0,1,2026.0,3.0,2022.0,2.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618530,3242.0,3241.56,20.97,-0.4400000000000545,-0.0135718692165346,0.0,0.0,1.5600000000000025,0.0,3241.56,3241.56,20.97,94.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,1,2025.0,12.0,2014.0,3.0,2014.0,3.0,0.3579751424132574,0.3579751424132574,0.0032366649404453,0.186431900569653
618530,3242.0,3241.56,1167.54,-0.4400000000000545,-0.0135718692165346,4130.0,4130.0,1146.57,0.0,3241.56,3241.56,1167.54,94.0,1146.57,0.0,0.0,20.97,94.0,2.0,0,2026.0,1.0,2014.0,3.0,2025.0,6.0,0.3579751424132574,0.3579751424132574,0.0032366649404453,0.186431900569653
618530,3242.0,3241.56,1226.45,-0.4400000000000545,-0.0135718692165346,4130.0,4130.0,58.91000000000008,0.0,3241.56,3241.56,1226.45,95.0,58.91000000000008,1.0,0.0,1167.54,94.0,3.0,1,2026.0,2.0,2014.0,3.0,2025.0,6.0,0.3579751424132574,0.3579751424132574,0.0032366649404453,0.186431900569653
618530,3242.0,3241.56,1226.45,-0.4400000000000545,-0.0135718692165346,4495.0,4495.0,0.0,0.0,3241.56,3241.56,1226.45,95.58,0.0,0.5799999999999983,0.0,1226.45,95.0,4.0,0,2026.0,3.0,2014.0,3.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0032366649404453,0.186431900569653
618531,1054.0,786.81,98.83,-267.19000000000005,-25.350094876660343,397.0,397.0,12.789999999999992,0.0,1054.46,786.81,98.83,18.0,12.789999999999992,1.0,0.0,86.04,17.0,3.0,0,2026.0,2.0,2026.0,12.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.007638529259451,0.186431900569653
618531,1054.0,786.81,98.83,-267.19000000000005,-25.350094876660343,0.0,0.0,0.0,0.0,1054.46,786.81,98.83,19.61,0.0,1.6099999999999994,0.0,98.83,18.0,4.0,0,2026.0,3.0,2026.0,12.0,2026.0,12.0,0.3579751424132574,0.3579751424132574,0.007638529259451,0.186431900569653
618532,1822.0,738.11,565.91,-1083.89,-59.48902305159165,399.0,399.0,1.5600000000000025,0.0,1822.46,738.11,565.91,92.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,12.0,2024.0,3.0,2025.0,4.0,0.3579751424132574,0.3579751424132574,0.007638529259451,0.186431900569653
618532,1822.0,738.11,571.97,-1083.89,-59.48902305159165,399.0,399.0,6.060000000000059,0.0,1822.46,738.11,571.97,92.0,6.060000000000059,0.0,0.0,565.91,92.0,2.0,0,2026.0,1.0,2024.0,3.0,2025.0,4.0,0.3579751424132574,0.3579751424132574,0.007638529259451,0.186431900569653
618532,1822.0,738.11,585.79,-1083.89,-59.48902305159165,399.0,399.0,13.819999999999936,0.0,1822.46,738.11,585.79,96.0,13.819999999999936,4.0,0.0,571.97,92.0,3.0,1,2026.0,2.0,2024.0,3.0,2025.0,4.0,0.3579751424132574,0.3579751424132574,0.007638529259451,0.186431900569653
618532,1822.0,738.11,585.79,-1083.89,-59.48902305159165,764.0,764.0,0.0,0.0,1822.46,738.11,585.79,96.43,0.0,0.4300000000000068,0.0,585.79,96.0,4.0,1,2026.0,3.0,2024.0,3.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.007638529259451,0.186431900569653
618533,1560.0,1568.22,8.98,8.220000000000027,0.5269230769230786,397.0,397.0,0.9299999999999996,0.0,1560.39,1568.22,8.98,100.0,0.9299999999999996,0.0,0.0,8.05,100.0,3.0,0,2026.0,2.0,2016.0,9.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0034955981356809,0.186431900569653
618533,1560.0,1568.22,90.45,8.220000000000027,0.5269230769230786,3481.0,3481.0,81.47,0.0,1560.39,1568.22,90.45,100.0,81.47,0.0,0.0,8.98,100.0,4.0,1,2026.0,3.0,2016.0,9.0,2026.0,4.0,0.3579751424132574,0.3579751424132574,0.0034955981356809,0.186431900569653
618535,688.0,442.52,21.7,-245.48,-35.68023255813954,397.0,397.0,6.76,0.0,687.77,442.52,21.7,6.0,6.76,1.0,0.0,14.94,5.0,2.0,0,2026.0,2.0,2028.0,3.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0319782496116002,0.186431900569653
618535,688.0,442.52,21.7,-245.48,-35.68023255813954,0.0,0.0,0.0,0.0,687.77,442.52,21.7,8.61,0.0,2.6099999999999994,0.0,21.7,6.0,3.0,0,2026.0,3.0,2028.0,3.0,2028.0,3.0,0.3579751424132574,0.3579751424132574,0.0319782496116002,0.186431900569653
618536,1604.0,1192.16,157.34,-411.8399999999999,-25.675810473815456,397.0,397.0,52.16,0.0,1603.53,1192.16,157.34,25.0,52.16,8.0,0.0,105.18,17.0,2.0,0,2026.0,2.0,2027.0,6.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618536,1604.0,1192.16,157.34,-411.8399999999999,-25.675810473815456,0.0,0.0,0.0,0.0,1603.53,1192.16,157.34,27.85,0.0,2.8500000000000014,0.0,157.34,25.0,3.0,0,2026.0,3.0,2027.0,6.0,2027.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618537,1754.0,1311.7,355.19,-442.3,-25.21664766248574,397.0,397.0,24.69,0.0,1753.75,1311.7,355.19,52.0,24.69,2.0,0.0,330.5,50.0,3.0,0,2026.0,2.0,2026.0,6.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618537,1754.0,1311.7,355.19,-442.3,-25.21664766248574,0.0,0.0,0.0,0.0,1753.75,1311.7,355.19,54.1,0.0,2.1000000000000014,0.0,355.19,52.0,4.0,0,2026.0,3.0,2026.0,6.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618538,1793.0,1126.75,139.93,-666.25,-37.15839375348578,397.0,397.0,1.5600000000000025,0.0,1792.68,1126.75,139.93,18.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2026.0,2.0,2027.0,7.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618538,1793.0,1126.75,139.93,-666.25,-37.15839375348578,0.0,0.0,0.0,0.0,1792.68,1126.75,139.93,20.64,0.0,2.640000000000001,0.0,139.93,18.0,2.0,0,2026.0,3.0,2027.0,7.0,2027.0,7.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618539,1089.0,1106.92,36.93,17.920000000000073,1.6455463728191069,397.0,397.0,1.5600000000000025,0.0,1089.41,1106.92,36.93,11.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2026.0,2.0,2027.0,9.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618539,1089.0,1106.92,36.93,17.920000000000073,1.6455463728191069,0.0,0.0,0.0,0.0,1089.41,1106.92,36.93,12.5,0.0,1.5,0.0,36.93,11.0,2.0,0,2026.0,3.0,2027.0,9.0,2027.0,9.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618540,1089.0,977.45,69.75,-111.54999999999995,-10.243342516069784,397.0,397.0,69.72,0.0,1089.41,977.45,69.75,25.0,69.72,13.0,0.0,0.03,12.0,2.0,0,2026.0,2.0,2027.0,10.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618540,1089.0,977.45,69.75,-111.54999999999995,-10.243342516069784,181.0,181.0,0.0,0.0,1089.41,977.45,69.75,33.95,0.0,8.950000000000003,0.0,69.75,25.0,3.0,0,2026.0,3.0,2027.0,10.0,2028.0,4.0,0.3579751424132574,0.3579751424132574,0.0655100983946141,0.186431900569653
618541,2920.0,2604.76,1662.84,-315.2399999999998,-10.795890410958895,613.0,613.0,1.5600000000000025,0.0,2919.96,2604.76,1662.84,83.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,12.0,2024.0,2.0,2025.0,10.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618541,2920.0,2604.76,1723.4,-315.2399999999998,-10.795890410958895,613.0,613.0,60.56000000000017,0.0,2919.96,2604.76,1723.4,84.0,60.56000000000017,1.0,0.0,1662.84,83.0,2.0,0,2026.0,1.0,2024.0,2.0,2025.0,10.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618541,2920.0,2604.76,1752.78,-315.2399999999998,-10.795890410958895,613.0,613.0,29.37999999999988,0.0,2919.96,2604.76,1752.78,85.0,29.37999999999988,1.0,0.0,1723.4,84.0,3.0,1,2026.0,2.0,2024.0,2.0,2025.0,10.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618541,2920.0,2604.76,1752.78,-315.2399999999998,-10.795890410958895,886.0,886.0,0.0,0.0,2919.96,2604.76,1752.78,86.0,0.0,1.0,0.0,1752.78,85.0,4.0,0,2026.0,3.0,2024.0,2.0,2026.0,7.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618543,1912.0,1034.3,272.7,-877.7,-45.90481171548117,307.0,307.0,1.5600000000000025,0.0,1912.17,1034.3,272.7,21.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,12.0,2025.0,8.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618543,1912.0,1034.3,289.56,-877.7,-45.90481171548117,307.0,307.0,16.860000000000014,0.0,1912.17,1034.3,289.56,23.0,16.860000000000014,2.0,0.0,272.7,21.0,2.0,0,2026.0,1.0,2025.0,8.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618543,1912.0,1034.3,328.3,-877.7,-45.90481171548117,307.0,307.0,38.74000000000001,0.0,1912.17,1034.3,328.3,24.0,38.74000000000001,1.0,0.0,289.56,23.0,3.0,1,2026.0,2.0,2025.0,8.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618543,1912.0,1034.3,328.3,-877.7,-45.90481171548117,687.0,687.0,0.0,0.0,1912.17,1034.3,328.3,26.8,0.0,2.8000000000000007,0.0,328.3,24.0,4.0,1,2026.0,3.0,2025.0,8.0,2027.0,6.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618544,1402.0,1020.99,898.96,-381.01,-27.17617689015692,355.0,355.0,1.5600000000000025,0.0,1401.87,1020.99,898.96,84.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,12.0,2024.0,6.0,2025.0,5.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618544,1402.0,1020.99,948.25,-381.01,-27.17617689015692,355.0,355.0,49.28999999999997,0.0,1401.87,1020.99,948.25,86.0,49.28999999999997,2.0,0.0,898.96,84.0,2.0,0,2026.0,1.0,2024.0,6.0,2025.0,5.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618544,1402.0,1020.99,965.59,-381.01,-27.17617689015692,355.0,355.0,17.340000000000032,0.0,1401.87,1020.99,965.59,87.0,17.340000000000032,1.0,0.0,948.25,86.0,3.0,1,2026.0,2.0,2024.0,6.0,2025.0,5.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618544,1402.0,1020.99,965.59,-381.01,-27.17617689015692,738.0,738.0,0.0,0.0,1401.87,1020.99,965.59,87.1,0.0,0.0999999999999943,0.0,965.59,87.0,4.0,1,2026.0,3.0,2024.0,6.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618545,614.0,444.76,240.81,-169.24,-27.56351791530945,397.0,397.0,3.8499999999999934,0.0,614.48,444.76,240.81,42.0,3.8499999999999934,0.0,0.0,236.96,42.0,3.0,0,2026.0,2.0,2024.0,8.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618545,614.0,444.76,240.81,-169.24,-27.56351791530945,880.0,880.0,0.0,0.0,614.48,444.76,240.81,42.8,0.0,0.7999999999999972,0.0,240.81,42.0,4.0,1,2026.0,3.0,2024.0,8.0,2026.0,12.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618546,442.0,533.11,324.74,91.11,20.613122171945705,635.0,635.0,1.5600000000000025,0.0,442.14,533.11,324.74,36.0,1.75,0.3499999999999943,0.0,381.695,73.0,1.0,0,2025.0,12.0,2023.0,10.0,2025.0,6.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618546,442.0,533.11,324.74,91.11,20.613122171945705,635.0,635.0,0.0,0.0,442.14,533.11,324.74,36.0,0.0,0.0,0.0,324.74,36.0,2.0,0,2026.0,1.0,2023.0,10.0,2025.0,6.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618547,961.0,643.64,388.13,-317.36,-33.02393340270552,397.0,397.0,21.49000000000001,0.0,961.0,643.64,388.13,43.0,21.49000000000001,1.0,0.0,366.64,42.0,3.0,0,2026.0,2.0,2026.0,6.0,2026.0,6.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
618547,961.0,643.64,388.13,-317.36,-33.02393340270552,170.0,170.0,0.0,0.0,961.0,643.64,388.13,46.48,0.0,3.479999999999997,0.0,388.13,43.0,4.0,1,2026.0,3.0,2026.0,6.0,2026.0,12.0,0.3579751424132574,0.3579751424132574,0.0238218539616778,0.186431900569653
